date,site_id,region,utility_provider,rate_class,total_kwh,peak_kw,demand_charge,energy_charge,total_cost
2024-08-17,DC_CA_03,West,PG&E,GS-3 TOU,113839.36,5532.7,103787.31,12113.09,115900.39
2024-08-18,DC_CA_03,West,PG&E,GS-3 TOU,109304.18,5227.6,95082.65,9358.08,104440.73
2024-08-19,DC_CA_03,West,PG&E,GS-3 TOU,107196.95,5532.56,76636.07,9906.26,86542.34
2024-08-20,DC_CA_03,West,PG&E,GS-3 TOU,114267.55,6132.53,89272.61,7123.36,96395.97
2024-08-21,DC_CA_03,West,PG&E,GS-3 TOU,111455.46,5943.6,92440.41,12049.79,104490.2
2024-08-22,DC_CA_03,West,PG&E,GS-3 TOU,114870.11,5773.81,82131.31,9980.97,92112.28
2024-08-23,DC_CA_03,West,PG&E,GS-3 TOU,108820.28,5248.77,64209.47,9556.21,73765.67
2024-08-24,DC_CA_03,West,PG&E,GS-3 TOU,116472.57,5490.02,88642.94,8270.07,96913.01
2024-08-25,DC_CA_03,West,PG&E,GS-3 TOU,114192.38,5324.91,105163.83,8665.46,113829.28
2024-08-26,DC_CA_03,West,PG&E,GS-3 TOU,109116.44,5285.83,65553.33,11110.77,76664.1
2024-08-27,DC_CA_03,West,PG&E,GS-3 TOU,111310.78,5453.87,77911.83,8440.62,86352.45
2024-08-28,DC_CA_03,West,PG&E,GS-3 TOU,107080.27,5188.78,94683.28,6655.32,101338.6
2024-08-29,DC_CA_03,West,PG&E,GS-3 TOU,110445.82,5470.66,94447.9,11561.44,106009.34
2024-08-30,DC_CA_03,West,PG&E,GS-3 TOU,106037.24,5693.47,73223.23,7619.54,80842.78
2024-08-31,DC_CA_03,West,PG&E,GS-3 TOU,114457.49,5723.33,80103.87,9349.86,89453.73
2024-09-01,DC_CA_03,West,PG&E,GS-3 TOU,111945.84,5386.82,73915.98,11763.17,85679.15
2024-09-02,DC_CA_03,West,PG&E,GS-3 TOU,115648.75,5839.69,103378.65,11729.61,115108.26
2024-09-03,DC_CA_03,West,PG&E,GS-3 TOU,113512.37,5509.46,75408.48,8138.25,83546.73
2024-09-04,DC_CA_03,West,PG&E,GS-3 TOU,115255.16,6070.51,79276.29,9454.23,88730.52
2024-09-05,DC_CA_03,West,PG&E,GS-3 TOU,109931.29,5605.89,102260.0,9093.53,111353.53
2024-09-06,DC_CA_03,West,PG&E,GS-3 TOU,116738.98,5536.47,85526.75,9687.3,95214.05
2024-09-07,DC_CA_03,West,PG&E,GS-3 TOU,108998.94,5175.72,98840.49,6897.96,105738.44
2024-09-08,DC_CA_03,West,PG&E,GS-3 TOU,110252.19,5509.76,100334.47,11669.88,112004.34
2024-09-09,DC_CA_03,West,PG&E,GS-3 TOU,107011.15,5408.9,99403.01,8786.96,108189.97
2024-09-10,DC_CA_03,West,PG&E,GS-3 TOU,113585.21,5859.49,108047.26,8749.16,116796.41
2024-09-11,DC_CA_03,West,PG&E,GS-3 TOU,106102.91,5004.19,63125.14,8146.7,71271.84
2024-09-12,DC_CA_03,West,PG&E,GS-3 TOU,108115.56,5703.23,82336.53,11612.97,93949.5
2024-09-13,DC_CA_03,West,PG&E,GS-3 TOU,108431.11,5222.67,64173.23,8011.54,72184.76
2024-09-14,DC_CA_03,West,PG&E,GS-3 TOU,115777.24,5512.63,66578.82,9377.98,75956.8
2024-09-15,DC_CA_03,West,PG&E,GS-3 TOU,115005.59,5971.82,109003.1,12344.45,121347.55
2024-09-16,DC_CA_03,West,PG&E,GS-3 TOU,108960.54,5219.09,77831.85,10338.81,88170.66
2024-09-17,DC_CA_03,West,PG&E,GS-3 TOU,111765.38,5128.41,83505.58,7051.76,90557.33
2024-09-18,DC_CA_03,West,PG&E,GS-3 TOU,111768.59,5822.63,93776.23,7443.59,101219.82
2024-09-19,DC_CA_03,West,PG&E,GS-3 TOU,107650.33,5017.58,66767.37,8668.52,75435.89
2024-09-20,DC_CA_03,West,PG&E,GS-3 TOU,107965.39,5234.12,66477.16,7878.17,74355.33
2024-09-21,DC_CA_03,West,PG&E,GS-3 TOU,106515.75,5053.51,85968.51,6660.21,92628.72
2024-09-22,DC_CA_03,West,PG&E,GS-3 TOU,108727.01,5236.79,90608.84,8328.48,98937.32
2024-09-23,DC_CA_03,West,PG&E,GS-3 TOU,115230.4,6010.31,95414.43,11105.5,106519.93
2024-09-24,DC_CA_03,West,PG&E,GS-3 TOU,113292.35,5714.43,78108.88,8022.52,86131.39
2024-09-25,DC_CA_03,West,PG&E,GS-3 TOU,108904.79,5818.06,103975.95,9515.09,113491.04
2024-09-26,DC_CA_03,West,PG&E,GS-3 TOU,109495.44,5390.57,72073.81,7257.17,79330.98
2024-09-27,DC_CA_03,West,PG&E,GS-3 TOU,114880.33,5825.24,107317.2,8831.61,116148.82
2024-09-28,DC_CA_03,West,PG&E,GS-3 TOU,108458.9,5853.19,86033.11,8377.46,94410.57
2024-09-29,DC_CA_03,West,PG&E,GS-3 TOU,109230.16,5117.53,87944.01,7160.79,95104.8
2024-09-30,DC_CA_03,West,PG&E,GS-3 TOU,115549.88,6057.24,99124.67,7748.24,106872.91
2024-10-01,DC_CA_03,West,PG&E,GS-3 TOU,107029.21,4945.9,80525.35,9934.38,90459.73
2024-10-02,DC_CA_03,West,PG&E,GS-3 TOU,106819.71,4927.01,60307.38,11695.46,72002.84
2024-10-03,DC_CA_03,West,PG&E,GS-3 TOU,110919.66,5550.25,74109.71,7305.61,81415.33
2024-10-04,DC_CA_03,West,PG&E,GS-3 TOU,109947.28,5737.12,98123.17,9384.45,107507.62
2024-10-05,DC_CA_03,West,PG&E,GS-3 TOU,117085.43,6115.77,95231.89,9568.0,104799.89
2024-10-06,DC_CA_03,West,PG&E,GS-3 TOU,113064.86,5809.05,99676.87,9614.53,109291.4
2024-10-07,DC_CA_03,West,PG&E,GS-3 TOU,106484.07,5261.75,68578.51,7874.17,76452.68
2024-10-08,DC_CA_03,West,PG&E,GS-3 TOU,107408.37,5462.78,76635.59,9256.46,85892.05
2024-10-09,DC_CA_03,West,PG&E,GS-3 TOU,111644.87,5575.02,95983.64,7787.28,103770.92
2024-10-10,DC_CA_03,West,PG&E,GS-3 TOU,115202.79,6039.95,97201.6,10382.48,107584.07
2024-10-11,DC_CA_03,West,PG&E,GS-3 TOU,107220.4,5171.45,101932.24,6933.25,108865.5
2024-10-12,DC_CA_03,West,PG&E,GS-3 TOU,108139.84,5093.18,99579.01,11298.32,110877.34
2024-10-13,DC_CA_03,West,PG&E,GS-3 TOU,115317.39,5290.57,79489.86,6926.81,86416.66
2024-10-14,DC_CA_03,West,PG&E,GS-3 TOU,108421.37,4985.92,97447.38,9021.02,106468.4
2024-10-15,DC_CA_03,West,PG&E,GS-3 TOU,110551.1,5676.01,79513.15,10238.33,89751.48
2024-10-16,DC_CA_03,West,PG&E,GS-3 TOU,114334.75,5442.65,95850.91,7557.57,103408.48
2024-10-17,DC_CA_03,West,PG&E,GS-3 TOU,108392.11,5868.45,98314.9,7497.77,105812.66
2024-10-18,DC_CA_03,West,PG&E,GS-3 TOU,111864.15,5244.92,89068.56,6867.59,95936.15
2024-10-19,DC_CA_03,West,PG&E,GS-3 TOU,116447.61,6154.27,112128.64,9797.4,121926.03
2024-10-20,DC_CA_03,West,PG&E,GS-3 TOU,115057.71,5967.9,101855.97,9737.33,111593.3
2024-10-21,DC_CA_03,West,PG&E,GS-3 TOU,116686.65,5735.04,95982.34,11703.55,107685.88
2024-10-22,DC_CA_03,West,PG&E,GS-3 TOU,109568.09,5044.41,82594.99,8561.4,91156.38
2024-10-23,DC_CA_03,West,PG&E,GS-3 TOU,117343.31,5502.9,104027.19,11735.54,115762.73
2024-10-24,DC_CA_03,West,PG&E,GS-3 TOU,109652.85,5803.92,103395.16,12014.96,115410.12
2024-10-25,DC_CA_03,West,PG&E,GS-3 TOU,116999.82,6332.05,91580.95,10562.05,102143.0
2024-10-26,DC_CA_03,West,PG&E,GS-3 TOU,117746.73,5999.67,84169.92,10486.5,94656.41
2024-10-27,DC_CA_03,West,PG&E,GS-3 TOU,116970.94,5440.77,79471.14,12423.99,91895.13
2024-10-28,DC_CA_03,West,PG&E,GS-3 TOU,109945.56,5444.47,95153.12,6830.2,101983.32
2024-10-29,DC_CA_03,West,PG&E,GS-3 TOU,118953.2,6281.98,81729.63,7894.74,89624.38
2024-10-30,DC_CA_03,West,PG&E,GS-3 TOU,118092.71,6322.15,101102.31,9805.65,110907.96
2024-10-31,DC_CA_03,West,PG&E,GS-3 TOU,112578.66,5998.82,85819.13,10384.84,96203.96
2024-11-01,DC_CA_03,West,PG&E,GS-3 TOU,112514.09,5992.5,87381.52,6827.55,94209.07
2024-11-02,DC_CA_03,West,PG&E,GS-3 TOU,115614.9,5441.82,100794.49,7469.29,108263.78
2024-11-03,DC_CA_03,West,PG&E,GS-3 TOU,119700.28,6307.81,103605.16,12561.27,116166.43
2024-11-04,DC_CA_03,West,PG&E,GS-3 TOU,118931.38,5831.64,116112.03,11097.89,127209.92
2024-11-05,DC_CA_03,West,PG&E,GS-3 TOU,112337.02,5513.78,72253.27,9436.58,81689.85
2024-11-06,DC_CA_03,West,PG&E,GS-3 TOU,110836.35,5846.36,89085.69,12063.4,101149.09
2024-11-07,DC_CA_03,West,PG&E,GS-3 TOU,111086.48,5152.39,80946.65,11615.86,92562.51
2024-11-08,DC_CA_03,West,PG&E,GS-3 TOU,113959.77,5675.63,90312.33,8651.28,98963.61
2024-11-09,DC_CA_03,West,PG&E,GS-3 TOU,120414.86,6113.36,91195.28,11407.22,102602.5
2024-11-10,DC_CA_03,West,PG&E,GS-3 TOU,119202.57,6125.64,101570.08,7864.76,109434.84
2024-11-11,DC_CA_03,West,PG&E,GS-3 TOU,113782.07,5977.44,119294.64,9250.13,128544.77
2024-11-12,DC_CA_03,West,PG&E,GS-3 TOU,112054.77,5864.52,106382.41,10497.86,116880.27
2024-11-13,DC_CA_03,West,PG&E,GS-3 TOU,114761.75,5730.49,79426.47,11456.14,90882.61
2024-11-14,DC_CA_03,West,PG&E,GS-3 TOU,114004.37,5748.72,81965.81,9824.69,91790.5
2024-11-15,DC_CA_03,West,PG&E,GS-3 TOU,115049.27,5539.47,95363.19,11341.05,106704.24
2024-11-16,DC_CA_03,West,PG&E,GS-3 TOU,121537.73,6558.45,82200.7,10173.71,92374.41
2024-11-17,DC_CA_03,West,PG&E,GS-3 TOU,112512.45,5434.04,87953.72,11996.89,99950.61
2024-11-18,DC_CA_03,West,PG&E,GS-3 TOU,115356.25,5670.88,97672.97,10373.96,108046.93
2024-11-19,DC_CA_03,West,PG&E,GS-3 TOU,114172.69,6162.5,80639.44,9960.27,90599.71
2024-11-20,DC_CA_03,West,PG&E,GS-3 TOU,123147.44,5720.85,114259.9,12978.11,127238.01
2024-11-21,DC_CA_03,West,PG&E,GS-3 TOU,121083.13,6327.04,123583.73,9307.07,132890.8
2024-11-22,DC_CA_03,West,PG&E,GS-3 TOU,119280.2,6195.0,122670.01,12668.2,135338.21
2024-11-23,DC_CA_03,West,PG&E,GS-3 TOU,123122.35,5954.01,101366.75,13337.52,114704.27
2024-11-24,DC_CA_03,West,PG&E,GS-3 TOU,124520.86,6408.78,95876.64,9384.13,105260.78
2024-11-25,DC_CA_03,West,PG&E,GS-3 TOU,120213.59,6301.21,104838.59,9124.11,113962.7
2024-11-26,DC_CA_03,West,PG&E,GS-3 TOU,117992.16,6210.09,78332.78,9833.04,88165.82
2024-11-27,DC_CA_03,West,PG&E,GS-3 TOU,116066.85,5378.83,69121.75,9861.64,78983.39
2024-11-28,DC_CA_03,West,PG&E,GS-3 TOU,115671.11,6208.69,96959.25,11987.32,108946.57
2024-11-29,DC_CA_03,West,PG&E,GS-3 TOU,126408.89,5793.94,98099.62,11465.16,109564.78
2024-11-30,DC_CA_03,West,PG&E,GS-3 TOU,120279.28,5910.67,90549.63,9955.41,100505.04
2024-12-01,DC_CA_03,West,PG&E,GS-3 TOU,123826.1,5815.03,78178.17,8653.21,86831.38
2024-12-02,DC_CA_03,West,PG&E,GS-3 TOU,118400.46,5944.94,112629.08,7762.39,120391.47
2024-12-03,DC_CA_03,West,PG&E,GS-3 TOU,119065.46,5618.44,69133.16,11166.09,80299.24
2024-12-04,DC_CA_03,West,PG&E,GS-3 TOU,123237.73,6365.43,78522.15,8718.56,87240.7
2024-12-05,DC_CA_03,West,PG&E,GS-3 TOU,120363.4,5615.55,78809.12,7922.79,86731.9
2024-12-06,DC_CA_03,West,PG&E,GS-3 TOU,119778.54,6018.84,100768.46,11249.55,112018.02
2024-12-07,DC_CA_03,West,PG&E,GS-3 TOU,118224.73,5588.17,92019.44,12288.1,104307.54
2024-12-08,DC_CA_03,West,PG&E,GS-3 TOU,127331.49,6230.27,100863.81,11551.51,112415.32
2024-12-09,DC_CA_03,West,PG&E,GS-3 TOU,120820.58,6010.74,81783.12,10284.8,92067.92
2024-12-10,DC_CA_03,West,PG&E,GS-3 TOU,121023.84,6345.09,94404.46,12803.04,107207.5
2024-12-11,DC_CA_03,West,PG&E,GS-3 TOU,121179.81,5751.19,83879.95,11381.76,95261.71
2024-12-12,DC_CA_03,West,PG&E,GS-3 TOU,129866.08,6304.66,106086.41,10351.21,116437.62
2024-12-13,DC_CA_03,West,PG&E,GS-3 TOU,127832.86,6359.17,126961.52,10371.44,137332.96
2024-12-14,DC_CA_03,West,PG&E,GS-3 TOU,118266.2,6302.67,115259.41,7977.89,123237.3
2024-12-15,DC_CA_03,West,PG&E,GS-3 TOU,126088.34,6138.24,74292.7,13074.57,87367.28
2024-12-16,DC_CA_03,West,PG&E,GS-3 TOU,121471.92,6141.31,103683.85,9423.44,113107.29
2024-12-17,DC_CA_03,West,PG&E,GS-3 TOU,119196.81,5578.87,75394.3,7909.28,83303.59
2024-12-18,DC_CA_03,West,PG&E,GS-3 TOU,124911.2,6508.01,121588.98,13150.27,134739.24
2024-12-19,DC_CA_03,West,PG&E,GS-3 TOU,121880.96,6034.28,85178.48,8528.08,93706.56
2024-12-20,DC_CA_03,West,PG&E,GS-3 TOU,126005.91,5846.79,113913.14,8934.92,122848.05
2024-12-21,DC_CA_03,West,PG&E,GS-3 TOU,125804.78,6232.98,87132.11,7639.92,94772.03
2024-12-22,DC_CA_03,West,PG&E,GS-3 TOU,131138.31,6190.41,74994.69,10590.24,85584.93
2024-12-23,DC_CA_03,West,PG&E,GS-3 TOU,126502.63,5820.2,108248.86,12774.3,121023.16
2024-12-24,DC_CA_03,West,PG&E,GS-3 TOU,130706.46,6299.36,102956.62,13314.0,116270.63
2024-12-25,DC_CA_03,West,PG&E,GS-3 TOU,125717.91,6417.2,84345.63,7620.65,91966.28
2024-12-26,DC_CA_03,West,PG&E,GS-3 TOU,130690.77,6255.91,94344.22,11749.16,106093.38
2024-12-27,DC_CA_03,West,PG&E,GS-3 TOU,132411.1,7119.76,100851.14,13794.35,114645.5
2024-12-28,DC_CA_03,West,PG&E,GS-3 TOU,124230.09,6185.04,75497.51,7499.36,82996.87
2024-12-29,DC_CA_03,West,PG&E,GS-3 TOU,129109.39,6477.47,88189.05,14167.06,102356.11
2024-12-30,DC_CA_03,West,PG&E,GS-3 TOU,125587.66,5874.93,107055.83,13296.86,120352.7
2024-12-31,DC_CA_03,West,PG&E,GS-3 TOU,133134.39,7103.57,110883.46,11482.18,122365.63
2024-01-01,DC_WA_04,West,Puget Sound Energy,Primary General,120420.2,6364.37,80302.49,9011.12,89313.61
2024-01-02,DC_WA_04,West,Puget Sound Energy,Primary General,111720.91,5238.73,84597.56,7391.92,91989.49
2024-01-03,DC_WA_04,West,Puget Sound Energy,Primary General,112847.87,5508.99,96266.89,12354.05,108620.94
2024-01-04,DC_WA_04,West,Puget Sound Energy,Primary General,121256.86,5701.66,93722.99,9592.26,103315.25
2024-01-05,DC_WA_04,West,Puget Sound Energy,Primary General,111380.03,5108.8,87537.1,10416.45,97953.55
2024-01-06,DC_WA_04,West,Puget Sound Energy,Primary General,115518.34,5765.95,70298.67,9330.67,79629.34
2024-01-07,DC_WA_04,West,Puget Sound Energy,Primary General,114890.67,5435.37,106825.38,7458.84,114284.22
2024-01-08,DC_WA_04,West,Puget Sound Energy,Primary General,118232.33,6136.9,92944.5,8958.25,101902.75
2024-01-09,DC_WA_04,West,Puget Sound Energy,Primary General,114237.71,5328.2,97933.0,7876.87,105809.87
2024-01-10,DC_WA_04,West,Puget Sound Energy,Primary General,119666.56,6030.13,116860.68,10022.61,126883.29
2024-01-11,DC_WA_04,West,Puget Sound Energy,Primary General,112798.76,5433.71,99216.23,8741.55,107957.78
2024-01-12,DC_WA_04,West,Puget Sound Energy,Primary General,123903.26,5927.4,110516.24,12850.67,123366.91
2024-01-13,DC_WA_04,West,Puget Sound Energy,Primary General,115082.28,5657.57,112165.7,9262.24,121427.94
2024-01-14,DC_WA_04,West,Puget Sound Energy,Primary General,114809.13,6026.67,107557.82,8806.97,116364.79
2024-01-15,DC_WA_04,West,Puget Sound Energy,Primary General,117895.13,5971.74,110079.06,11981.75,122060.81
2024-01-16,DC_WA_04,West,Puget Sound Energy,Primary General,123461.3,5719.98,75045.56,11679.75,86725.31
2024-01-17,DC_WA_04,West,Puget Sound Energy,Primary General,118343.4,5965.09,96377.29,9483.68,105860.97
2024-01-18,DC_WA_04,West,Puget Sound Energy,Primary General,125536.44,5895.21,89418.58,11771.9,101190.48
2024-01-19,DC_WA_04,West,Puget Sound Energy,Primary General,115448.93,5444.13,103638.8,12406.56,116045.37
2024-01-20,DC_WA_04,West,Puget Sound Energy,Primary General,124983.8,6761.14,100359.04,8800.83,109159.87
2024-01-21,DC_WA_04,West,Puget Sound Energy,Primary General,122379.08,6102.44,90697.38,9902.85,100600.23
2024-01-22,DC_WA_04,West,Puget Sound Energy,Primary General,121719.74,6162.66,97209.36,8285.81,105495.17
2024-01-23,DC_WA_04,West,Puget Sound Energy,Primary General,121480.09,6145.16,110232.9,8565.0,118797.9
2024-01-24,DC_WA_04,West,Puget Sound Energy,Primary General,115329.14,5626.94,92907.2,11418.81,104326.01
2024-01-25,DC_WA_04,West,Puget Sound Energy,Primary General,118423.1,6113.55,112305.53,10465.0,122770.53
2024-01-26,DC_WA_04,West,Puget Sound Energy,Primary General,124419.21,6335.12,82771.28,10502.09,93273.37
2024-01-27,DC_WA_04,West,Puget Sound Energy,Primary General,118895.36,5864.61,94476.92,10696.42,105173.34
2024-01-28,DC_WA_04,West,Puget Sound Energy,Primary General,119456.17,5481.51,78303.41,10131.31,88434.72
2024-01-29,DC_WA_04,West,Puget Sound Energy,Primary General,125147.34,5760.89,112520.58,11168.32,123688.9
2024-01-30,DC_WA_04,West,Puget Sound Energy,Primary General,118525.53,5898.27,100302.84,7653.32,107956.16
2024-01-31,DC_WA_04,West,Puget Sound Energy,Primary General,123369.13,6073.22,116439.42,10618.24,127057.66
2024-02-01,DC_WA_04,West,Puget Sound Energy,Primary General,119246.62,5487.89,91191.97,12292.33,103484.29
2024-02-02,DC_WA_04,West,Puget Sound Energy,Primary General,128026.19,6504.74,100416.17,12867.66,113283.83
2024-02-03,DC_WA_04,West,Puget Sound Energy,Primary General,126526.54,6761.83,90921.51,11211.03,102132.54
2024-02-04,DC_WA_04,West,Puget Sound Energy,Primary General,120810.63,5737.14,82909.27,8739.79,91649.06
2024-02-05,DC_WA_04,West,Puget Sound Energy,Primary General,124578.88,6320.29,106960.63,10131.38,117092.01
2024-02-06,DC_WA_04,West,Puget Sound Energy,Primary General,118926.34,5537.79,89405.57,8157.33,97562.9
2024-02-07,DC_WA_04,West,Puget Sound Energy,Primary General,120785.71,5821.15,107661.77,9664.75,117326.52
2024-02-08,DC_WA_04,West,Puget Sound Energy,Primary General,118506.69,6072.85,111675.22,11073.72,122748.94
2024-02-09,DC_WA_04,West,Puget Sound Energy,Primary General,130180.2,5988.44,114315.52,8811.79,123127.31
2024-02-10,DC_WA_04,West,Puget Sound Energy,Primary General,124477.9,6290.9,109666.25,11595.29,121261.54
2024-02-11,DC_WA_04,West,Puget Sound Energy,Primary General,130616.25,7071.73,101109.91,12540.19,113650.1
2024-02-12,DC_WA_04,West,Puget Sound Energy,Primary General,130185.2,6020.22,115462.32,9315.28,124777.6
2024-02-13,DC_WA_04,West,Puget Sound Energy,Primary General,122568.89,5843.12,110276.5,8200.63,118477.13
2024-02-14,DC_WA_04,West,Puget Sound Energy,Primary General,125840.04,6475.41,116973.84,9054.61,126028.45
2024-02-15,DC_WA_04,West,Puget Sound Energy,Primary General,129321.63,6264.12,85677.67,10414.81,96092.48
2024-02-16,DC_WA_04,West,Puget Sound Energy,Primary General,132263.62,6773.66,97724.22,14116.12,111840.34
2024-02-17,DC_WA_04,West,Puget Sound Energy,Primary General,130011.98,6788.64,133906.67,12296.9,146203.56
2024-02-18,DC_WA_04,West,Puget Sound Energy,Primary General,125297.41,5879.29,104854.0,11726.01,116580.01
2024-02-19,DC_WA_04,West,Puget Sound Energy,Primary General,127793.02,6077.43,88107.64,10890.88,98998.52
2024-02-20,DC_WA_04,West,Puget Sound Energy,Primary General,126112.47,6458.24,89496.97,12265.79,101762.76
2024-02-21,DC_WA_04,West,Puget Sound Energy,Primary General,126019.78,6058.57,110672.5,8812.76,119485.26
2024-02-22,DC_WA_04,West,Puget Sound Energy,Primary General,132626.42,6487.9,124411.71,12939.56,137351.26
2024-02-23,DC_WA_04,West,Puget Sound Energy,Primary General,132013.62,6251.74,93859.94,14233.0,108092.94
2024-02-24,DC_WA_04,West,Puget Sound Energy,Primary General,125725.44,5827.83,75016.41,10599.75,85616.16
2024-02-25,DC_WA_04,West,Puget Sound Energy,Primary General,124741.67,6046.79,114912.7,12529.22,127441.92
2024-02-26,DC_WA_04,West,Puget Sound Energy,Primary General,125605.16,6655.71,120582.9,12919.94,133502.84
2024-02-27,DC_WA_04,West,Puget Sound Energy,Primary General,123777.17,6385.17,111487.17,13275.25,124762.42
2024-02-28,DC_WA_04,West,Puget Sound Energy,Primary General,126318.33,6316.53,101598.56,11657.44,113256.01
2024-02-29,DC_WA_04,West,Puget Sound Energy,Primary General,123760.86,5994.22,113238.82,12390.91,125629.73
2024-03-01,DC_WA_04,West,Puget Sound Energy,Primary General,124143.54,6675.18,115470.75,9489.67,124960.42
2024-03-02,DC_WA_04,West,Puget Sound Energy,Primary General,132226.25,6955.04,100871.45,14186.22,115057.67
2024-03-03,DC_WA_04,West,Puget Sound Energy,Primary General,133767.52,6277.81,112597.62,12741.63,125339.25
2024-03-04,DC_WA_04,West,Puget Sound Energy,Primary General,131592.27,6308.0,84217.29,13639.82,97857.11
2024-03-05,DC_WA_04,West,Puget Sound Energy,Primary General,123669.83,6407.61,120416.77,10360.29,130777.06
2024-03-06,DC_WA_04,West,Puget Sound Energy,Primary General,128087.22,6050.28,99171.88,13042.11,112213.99
2024-03-07,DC_WA_04,West,Puget Sound Energy,Primary General,125713.15,6516.53,109702.62,10755.47,120458.09
2024-03-08,DC_WA_04,West,Puget Sound Energy,Primary General,129382.01,6823.51,120606.27,13129.44,133735.72
2024-03-09,DC_WA_04,West,Puget Sound Energy,Primary General,124899.92,6597.69,115962.21,11684.47,127646.67
2024-03-10,DC_WA_04,West,Puget Sound Energy,Primary General,128385.21,6825.04,88047.99,12359.46,100407.46
2024-03-11,DC_WA_04,West,Puget Sound Energy,Primary General,129101.67,6870.77,135294.61,8050.76,143345.37
2024-03-12,DC_WA_04,West,Puget Sound Energy,Primary General,132771.61,6783.94,94909.57,9762.43,104672.0
2024-03-13,DC_WA_04,West,Puget Sound Energy,Primary General,136334.42,6587.53,99768.04,13466.47,113234.51
2024-03-14,DC_WA_04,West,Puget Sound Energy,Primary General,125973.06,5785.01,114579.32,10986.47,125565.79
2024-03-15,DC_WA_04,West,Puget Sound Energy,Primary General,129097.21,6301.23,101855.23,9966.9,111822.13
2024-03-16,DC_WA_04,West,Puget Sound Energy,Primary General,130150.28,6919.56,111142.47,11098.7,122241.17
2024-03-17,DC_WA_04,West,Puget Sound Energy,Primary General,126303.04,6823.25,85883.62,9156.8,95040.42
2024-03-18,DC_WA_04,West,Puget Sound Energy,Primary General,133292.97,6770.58,104114.83,10764.38,114879.21
2024-03-19,DC_WA_04,West,Puget Sound Energy,Primary General,135002.99,6407.82,110150.26,13637.01,123787.27
2024-03-20,DC_WA_04,West,Puget Sound Energy,Primary General,130301.29,6469.49,116560.25,9490.15,126050.4
2024-03-21,DC_WA_04,West,Puget Sound Energy,Primary General,131636.1,6385.29,127487.87,11821.25,139309.12
2024-03-22,DC_WA_04,West,Puget Sound Energy,Primary General,130712.76,6993.89,86988.98,10097.67,97086.65
2024-03-23,DC_WA_04,West,Puget Sound Energy,Primary General,127764.74,6301.67,75631.5,9068.96,84700.46
2024-03-24,DC_WA_04,West,Puget Sound Energy,Primary General,137216.94,7254.06,96787.48,13325.77,110113.25
2024-03-25,DC_WA_04,West,Puget Sound Energy,Primary General,126831.51,5884.56,114339.82,12201.38,126541.19
2024-03-26,DC_WA_04,West,Puget Sound Energy,Primary General,131003.8,6134.41,90731.89,11216.5,101948.39
2024-03-27,DC_WA_04,West,Puget Sound Energy,Primary General,130348.01,6649.19,85673.72,12505.05,98178.78
2024-03-28,DC_WA_04,West,Puget Sound Energy,Primary General,125943.16,6815.97,84726.9,9022.12,93749.02
2024-03-29,DC_WA_04,West,Puget Sound Energy,Primary General,128051.71,5910.61,108868.77,10191.71,119060.47
2024-03-30,DC_WA_04,West,Puget Sound Energy,Primary General,130120.47,6445.5,103586.61,12202.61,115789.22
2024-03-31,DC_WA_04,West,Puget Sound Energy,Primary General,137066.9,7271.44,132517.41,8291.94,140809.35
2024-04-01,DC_WA_04,West,Puget Sound Energy,Primary General,131828.22,7128.44,141821.42,11094.87,152916.3
2024-04-02,DC_WA_04,West,Puget Sound Energy,Primary General,135777.41,6504.42,129679.22,11801.74,141480.96
2024-04-03,DC_WA_04,West,Puget Sound Energy,Primary General,137197.92,6399.56,94487.17,13077.51,107564.68
2024-04-04,DC_WA_04,West,Puget Sound Energy,Primary General,125980.53,6197.7,114973.2,9037.56,124010.75
2024-04-05,DC_WA_04,West,Puget Sound Energy,Primary General,130405.43,6876.2,99447.34,7828.22,107275.57
2024-04-06,DC_WA_04,West,Puget Sound Energy,Primary General,129174.03,6171.9,83302.1,8190.84,91492.94
2024-04-07,DC_WA_04,West,Puget Sound Energy,Primary General,133384.16,6437.3,96655.62,10786.74,107442.36
2024-04-08,DC_WA_04,West,Puget Sound Energy,Primary General,137672.38,7348.61,107592.76,11653.67,119246.43
2024-04-09,DC_WA_04,West,Puget Sound Energy,Primary General,127500.03,6856.74,98608.19,8033.95,106642.14
2024-04-10,DC_WA_04,West,Puget Sound Energy,Primary General,130068.11,6308.74,115230.95,8872.51,124103.46
2024-04-11,DC_WA_04,West,Puget Sound Energy,Primary General,127763.14,6531.79,82067.29,8456.94,90524.22
2024-04-12,DC_WA_04,West,Puget Sound Energy,Primary General,138235.74,6554.83,107217.6,13970.45,121188.05
2024-04-13,DC_WA_04,West,Puget Sound Energy,Primary General,127211.32,6843.38,129183.67,9203.49,138387.16
2024-04-14,DC_WA_04,West,Puget Sound Energy,Primary General,128434.85,6800.56,109449.93,7791.04,117240.98
2024-04-15,DC_WA_04,West,Puget Sound Energy,Primary General,136426.14,7315.62,135755.94,14387.51,150143.45
2024-04-16,DC_WA_04,West,Puget Sound Energy,Primary General,138013.0,6554.72,93809.5,10241.84,104051.34
2024-04-17,DC_WA_04,West,Puget Sound Energy,Primary General,131227.65,6444.72,85579.7,11446.69,97026.4
2024-04-18,DC_WA_04,West,Puget Sound Energy,Primary General,135404.05,6395.1,102492.66,10225.09,112717.76
2024-04-19,DC_WA_04,West,Puget Sound Energy,Primary General,136800.11,7113.0,94220.13,12623.47,106843.6
